,survey_year,country,id,id_survey,regional_location,qdate_s,sex,male,age,d_hhpeople,d_adult_us,wealthy,political_affiliation,religious_affiliation,education_level,us_econ_power,china_econ_power,japan_econ_power,eu_econ_power,other_econ_power,prefer_us_econ,prefer_china_econ,children_betteroff,confid_uspres: How much confidence you have in the U.S. President to do the right thing regarding world affairs? ,confid_uspres,us_threat,china_threat,fav_us,fav_china,fav_russia,country_satis,satisfied_democracy,confid_xi,confid_putin,econ_sit,religion_import,respect_china,respect_us,improve_econ,intthreat_econcondition,us_relationship,china_econ,china_military,"children_betteroff: When children today in (survey country) grow up, do you think they will be better off or worse off financially than their parents?",fav_us: I am _____ to  the U.S. ,fav_china: I am _____  to  China,fav_russia: I am _____  to  Russia,country_satis: How satisfied are you with the way things are going in our country today?,satisfied_democracy: How satisfied are you with the way democracy is working in our country?,confid_xi: How much confidence you have in Xi to do the right thing regarding world affairs? ,confid_putin: How much confidence you have in Putin  to do the right thing regarding world affairs? ,econ_sit: Describe the current economic situation in (survey country) ,econ_power: What is the world's leading economic power?,us_or_china: Is it more important for (survey country) to have strong economic ties with China or the United States?,religion_import: How important is religion in your life? ,respect_china: Does the government of China respects the personal freedoms of its people?,respect_us: Does the government of the US respects the personal freedoms of its people?,us_threat: Is the U.S.'s power and influence a threat to your country?,china_threat: Is China's power and influence a threat to your country?,improve_econ: How do you expect the economic condition to change in the next 12 months?,intthreat_econcondition: Is the condition of the global economy a threat to your country?,us_relationship: How would you describe your relationship with the U.S.?,china_econ: Do you think that China’s growing economy is a good thing for (survey country)?,china_military: Do you think that China’s growing military power is a good thing for (survey country)?,global_trade: Is trade and business ties between (survey country) and other countries a good thing or a bad thing for (survey country)?,global_movement: Is the movement of people between (survey country) and other countries a good thing or a bad thing for (survey country)?,global_information: Is the availability of news and information from other countries a good thing or a bad thing for (survey country)?,china_jobloss: Is the loss of U.S. jobs to China a serious problem?,china_deficit: Is the U.S. trade deficit with China a serious problem?,china_taiwan: Are tensions between China and Taiwan  a serious problem?,china_environ: Is China's impact on the global environment a serious problem?,china_debt: Is  the large amount of American debt that is held by China a serious problem?,china_terrdisputes: Are territorial disputes between China and neighboring countries a serious problem?,"us_def_china: If (survey country) and China got into a serious military conflict, do you think that the United States would use military force to defend our country?",china_econ_military: Does China's economic or military strength concern you more?,us_world_role: How does the U.S.'s role today compare to their role as a world leader 10 years ago?,world_role_china: How does China's role today compare to their role as a world leader 10 years ago?,world_role_russia: How does Russia's role today compare to their role as a world leader 10 years ago?,usrel_betterworse: How have relations between (survey country) and the U.S. changed over the past year?,involved_us: Is the U.S. helping to address major global problems?,influaffairs_russia: Do you think Russia tries to influence the internal affairs of other countries?,"interest_surveycountry: In making international policy decisions, to what extent do you think the U.S. takes into account the interests of (survey country)?",econ_ties_china: Describe current economic ties between (survey country) and China.,econ_ties_us: Describe current economic ties between (survey country) and the U.S.,foreign_threats: What country or group poses the greatest threat to (survey country) in the future?,foreign_allies: What country can (survey country) most rely on as a dependable ally in the future?,foreigncom_buy: How do foreign companies buying (survey country) companies impact (survey country)?,foreigncom_new: How do foreign companies building new factories impact (survey country)?,china_invest: How do you view investment from China?,future_usrel: How do you feel about (survey country)  relations with the U.S.,russia_relationship: Is it more important to have a close relationship to Russia or to the U.S.? ,us_mil_asia: How has the U.S. military presence in the Asia-Pacific region affected the (survey country)?,"china_us_enemy: Do you think of China as a partner, competitor or enemy of the U.S.?",econsys_reform: Do you think that the economic system of (survey country) needs to be reformed?,china_tough_econ: Is it more important to be tough on China's territorial disputes or build a strong economic relationship with them?,russia_threat: Is Russia's power and influence a threat to your country?,china_influence: How much influence does the China exert on other countries?,us_influence: How much influence does the U.S. exert on other countries?,polsys_reform: Do you think that the political system of (survey country) needs to be reformed?,econ_ties_usch: How do you view current economic ties between the U.S. and China?,adm1,adm1_id,month
83581,2018,Australia,83582,14626,South Australia (SA),5/29/18,Male,1,54,4,4,Refused,Do not feel close to any party,religious,Year 10 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,1,3,2.0,8.0,2.0,3,2,2,3,0.0,0.0,,2.0,,,,Worse off,Very unfavorable,Somewhat favorable,Somewhat unfavorable,Don't know,Not too satisfied,Some confidence,Not too much confidence,Somewhat bad,China,,Somewhat important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,More important role,Less important role,Stayed about the same,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,5
83582,2018,Australia,83583,14627,South Australia (SA),6/3/18,Male,1,61,2,2,More than (country median),Liberal-National Party/Country Liberal Party/Liberal,Catholic,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,3.0,Some confidence,3,0.0,1.0,3,3,3.0,8.0,3.0,3,2,3,2,0.0,0.0,,2.0,,,,Better off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Somewhat satisfied,Some confidence,Not too much confidence,Somewhat good,The United States,,Not too important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Not a threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,More important role,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Not a threat,Don't know,Don't know,,,South Australia,AU-SA,6
83583,2018,Australia,83584,14628,South Australia (SA),6/14/18,Female,0,77,88,88,,Do not feel close to any party,,Year 10 or equivalent,0.0,0.0,0.0,1.0,,,,1.0,Not too much confidence,2,0.0,1.0,2,2,2.0,8.0,3.0,3,1,3,3,0.0,1.0,,2.0,,,,Worse off,Somewhat unfavorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Somewhat satisfied,Some confidence,No confidence at all,Somewhat good,The countries of the European Union,,Somewhat important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Not a threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,More important role,More important role,Stayed about the same,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,6
83584,2018,Australia,83585,14629,South Australia (SA),6/7/18,Female,0,Refused,4,2,Refused,Liberal-National Party/Country Liberal Party/Liberal,Catholic,Year 12 or equivalent,0.0,0.0,1.0,0.0,,,,3.0,A lot of confidence,4,1.0,8.0,3,3,3.0,8.0,3.0,3,3,3,4,8.0,1.0,,3.0,,,,Better off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Somewhat satisfied,Some confidence,Some confidence,Somewhat good,Japan,,Very important,Don't know,"Yes, respects personal freedoms",Threat,Don't know,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,More important role,Gotten better,About the same,Don't know,Not at all,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,6
83585,2018,Australia,83586,14630,South Australia (SA),7/8/18,Female,0,19,4,4,,Liberal-National Party/Country Liberal Party/Liberal,Atheist,Year 12 or equivalent,0.0,0.0,0.0,0.0,,,,3.0,Not too much confidence,2,1.0,1.0,2,2,8.0,8.0,4.0,8,2,3,3,0.0,1.0,,2.0,,,,Better off,Somewhat unfavorable,Somewhat unfavorable,Don't know,Don't know,Very satisfied,Don't know,Not too much confidence,Somewhat good,Don't know,,Somewhat important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,As important as 10 years ago,As important as 10 years ago,Gotten better,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,7
83586,2018,Australia,83587,14631,South Australia (SA),5/30/18,Female,0,Refused,3,3,(Country median) or less,Liberal-National Party/Country Liberal Party/Liberal,Catholic,Year 10 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,Some confidence,3,0.0,1.0,3,3,1.0,8.0,2.0,1,1,3,3,0.0,1.0,,2.0,,,,Worse off,Somewhat favorable,Somewhat favorable,Very unfavorable,Don't know,Not too satisfied,No confidence at all,No confidence at all,Somewhat good,China,,Somewhat important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Not a threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,More important role,Gotten better,Doing more,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,5
83587,2018,Australia,83588,14632,South Australia (SA),6/21/18,Male,1,30,3,3,,Do not feel close to any party,,Year 12 or equivalent,0.0,0.0,1.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,3,3,3.0,8.0,8.0,8,1,3,1,8.0,0.0,,3.0,,,,Worse off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Don't know,Don't know,No confidence at all,Somewhat good,Japan,,Not at all important,Don't know,"No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,As important as 10 years ago,As important as 10 years ago,Gotten worse,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,6
83588,2018,Australia,83589,14633,DK/Refused,6/19/18,Female,0,68,2,2,,Labor,Atheist,Year 10 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,1,1,1.0,8.0,1.0,1,2,2,3,0.0,0.0,,3.0,,,,Worse off,Very unfavorable,Very unfavorable,Very unfavorable,Don't know,Not at all satisfied,No confidence at all,Not too much confidence,Somewhat bad,China,,Somewhat important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,More important role,Stayed about the same,Doing less,Don't know,Not at all,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,Not found,,6
83589,2018,Australia,83590,14634,South Australia (SA),6/17/18,Male,1,21,4,3,More than (country median),Labor,Atheist,Year 12 or equivalent,0.0,0.0,0.0,0.0,,,,1.0,No confidence at all,1,0.0,0.0,8,8,2.0,8.0,2.0,1,3,2,1,0.0,0.0,,3.0,,,,Worse off,Don't know,Don't know,Somewhat unfavorable,Don't know,Not too satisfied,No confidence at all,Some confidence,Somewhat bad,Don't know,,Not at all important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Not a threat,Not a threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,More important role,Gotten worse,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Not a threat,Don't know,Don't know,,,South Australia,AU-SA,6
83590,2018,Australia,83591,14635,South Australia (SA),6/25/18,Male,1,20,5,4,,Do not feel close to any party,Protestant,Year 12 or equivalent,0.0,0.0,0.0,1.0,,,,3.0,Some confidence,3,0.0,1.0,3,3,3.0,8.0,3.0,2,2,3,4,1.0,1.0,,3.0,,,,Better off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Somewhat satisfied,Not too much confidence,Not too much confidence,Somewhat good,The countries of the European Union,,Very important,"Yes, respects personal freedoms","Yes, respects personal freedoms",Not a threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,As important as 10 years ago,As important as 10 years ago,Gotten worse,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83591,2018,Australia,83592,14636,DK/Refused,6/19/18,Male,1,18,8,3,More than (country median),Liberal-National Party/Country Liberal Party/Liberal,Christian,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,3.0,No confidence at all,1,0.0,1.0,2,2,2.0,8.0,3.0,3,2,8,1,1.0,0.0,,2.0,,,,Better off,Somewhat unfavorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Somewhat satisfied,Some confidence,Not too much confidence,Don't know,The United States,,Not at all important,"Yes, respects personal freedoms","No, does not respect personal freedoms",Not a threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,As important as 10 years ago,More important role,Stayed about the same,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,Not found,,6
83592,2018,Australia,83593,14637,South Australia (SA),7/11/18,Female,0,41,4,2,,Liberal-National Party/Country Liberal Party/Liberal,Catholic,Year 12 or equivalent,0.0,1.0,0.0,0.0,,,,3.0,No confidence at all,1,1.0,1.0,3,4,2.0,8.0,4.0,3,2,3,4,0.0,1.0,,3.0,,,,Better off,Somewhat favorable,Very favorable,Somewhat unfavorable,Don't know,Very satisfied,Some confidence,Not too much confidence,Somewhat good,China,,Very important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,As important as 10 years ago,Gotten worse,Doing less,Don't know,Not at all,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,7
83593,2018,Australia,83594,14638,South Australia (SA),6/7/18,Female,0,50,3,2,,Do not feel close to any party,Protestant,Year 12 or equivalent,0.0,0.0,0.0,1.0,,,,1.0,No confidence at all,1,1.0,1.0,2,2,2.0,8.0,2.0,2,2,2,1,0.0,0.0,,8.0,,,,Worse off,Somewhat unfavorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Not too satisfied,Not too much confidence,Not too much confidence,Somewhat bad,The countries of the European Union,,Not at all important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Don't know,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,More important role,Gotten worse,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83594,2018,Australia,83595,14639,South Australia (SA),6/9/18,Female,0,Refused,3,2,More than (country median),Do not feel close to any party,,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,1.0,Some confidence,3,1.0,1.0,8,8,8.0,8.0,3.0,2,2,3,1,0.0,8.0,,2.0,,,,Worse off,Don't know,Don't know,Don't know,Don't know,Somewhat satisfied,Not too much confidence,Not too much confidence,Somewhat good,The United States,,Not at all important,"No, does not respect personal freedoms",Don't know,Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,More important role,More important role,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83595,2018,Australia,83596,14640,South Australia (SA),7/7/18,Female,0,67,2,2,,Labor,Agnostic,Year 12 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,2,2,1.0,8.0,2.0,2,1,3,2,0.0,0.0,,3.0,,,,Worse off,Somewhat unfavorable,Somewhat unfavorable,Very unfavorable,Don't know,Not too satisfied,Not too much confidence,No confidence at all,Somewhat good,China,,Not too important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,More important role,Stayed about the same,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,7
83596,2018,Australia,83597,14641,South Australia (SA),5/27/18,Female,0,82,2,2,,Liberal-National Party/Country Liberal Party/Liberal,Protestant,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,3.0,Some confidence,3,1.0,1.0,3,2,1.0,8.0,3.0,3,2,2,2,0.0,1.0,,3.0,,,,Better off,Somewhat favorable,Somewhat unfavorable,Very unfavorable,Don't know,Somewhat satisfied,Some confidence,Not too much confidence,Somewhat bad,The United States,,Not too important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,More important role,More important role,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,5
83597,2018,Australia,83598,14642,South Australia (SA),6/12/18,Female,0,22,2,2,,The Greens,Atheist,Year 11 or equivalent,0.0,0.0,1.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,1,4,3.0,8.0,3.0,3,3,2,1,0.0,0.0,,2.0,,,,Worse off,Very unfavorable,Very favorable,Somewhat favorable,Don't know,Somewhat satisfied,Some confidence,Some confidence,Somewhat bad,Japan,,Not at all important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,As important as 10 years ago,As important as 10 years ago,Gotten better,About the same,Don't know,Not at all,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83598,2018,Australia,83599,14643,South Australia (SA),6/7/18,Female,0,39,7,3,,Don’t know,Buddhist,Year 11 or equivalent,1.0,0.0,0.0,0.0,,,,1.0,No confidence at all,1,1.0,1.0,2,1,1.0,8.0,1.0,8,1,1,4,1.0,0.0,,3.0,,,,Worse off,Somewhat unfavorable,Very unfavorable,Very unfavorable,Don't know,Not at all satisfied,Don't know,No confidence at all,Very bad,The United States,,Very important,"Yes, respects personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,Less important role,Less important role,Less important role,Gotten worse,About the same,Don't know,Great deal,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,6
83599,2018,Australia,83600,14644,South Australia (SA),6/4/18,Male,1,24,2,2,,Do not feel close to any party,Christian,Year 10 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,Some confidence,3,0.0,1.0,4,2,3.0,8.0,3.0,2,3,3,3,0.0,1.0,,1.0,,,,Worse off,Very favorable,Somewhat unfavorable,Somewhat favorable,Don't know,Somewhat satisfied,Not too much confidence,Some confidence,Somewhat good,China,,Somewhat important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Not a threat,Threat,,Not a threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,More important role,Stayed about the same,Doing more,Don't know,Fair amount,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83600,2018,Australia,83601,14645,South Australia (SA),6/6/18,Male,1,59,5,5,,Liberal-National Party/Country Liberal Party/Liberal,Protestant,Year 10 or equivalent,1.0,0.0,0.0,0.0,,,,8.0,No confidence at all,1,1.0,1.0,3,3,1.0,8.0,2.0,2,1,2,4,0.0,0.0,,3.0,,,,Don't know,Somewhat favorable,Somewhat favorable,Very unfavorable,Don't know,Not too satisfied,Not too much confidence,No confidence at all,Somewhat bad,The United States,,Very important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,As important as 10 years ago,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83601,2018,Australia,83602,14646,South Australia (SA),5/29/18,Female,0,68,2,2,,Liberal-National Party/Country Liberal Party/Liberal,Protestant,Year 10 or equivalent,1.0,0.0,0.0,0.0,,,,1.0,Some confidence,3,1.0,1.0,3,2,2.0,8.0,4.0,1,1,3,4,0.0,1.0,,3.0,,,,Worse off,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Very satisfied,No confidence at all,No confidence at all,Somewhat good,The United States,,Very important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,Less important role,Less important role,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,South Australia,AU-SA,5
83602,2018,Australia,83603,14647,South Australia (SA),6/12/18,Male,1,71,2,2,,Labor,Protestant,Year 8 or below,0.0,1.0,0.0,0.0,,,,1.0,Some confidence,3,0.0,1.0,3,2,2.0,8.0,3.0,3,1,3,3,0.0,0.0,,2.0,,,,Worse off,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Somewhat satisfied,Some confidence,No confidence at all,Somewhat good,China,,Somewhat important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Not a threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,Less important role,As important as 10 years ago,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,South Australia,AU-SA,6
83603,2018,Australia,83604,14648,DK/Refused,6/16/18,Male,1,78,2,2,,Do not feel close to any party,Agnostic,Year 10 or equivalent,1.0,0.0,0.0,0.0,,,,3.0,Some confidence,3,0.0,1.0,2,1,1.0,8.0,2.0,3,3,2,1,0.0,0.0,,1.0,,,,Better off,Somewhat unfavorable,Very unfavorable,Very unfavorable,Don't know,Not too satisfied,Some confidence,Some confidence,Somewhat bad,The United States,,Not at all important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Not a threat,Threat,,Not a threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,As important as 10 years ago,Gotten worse,Doing more,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,Not found,,6
83604,2018,Australia,83605,14649,Victoria (VIC),5/31/18,Female,0,28,88,88,(Country median) or less,Family First,,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,3.0,Not too much confidence,2,1.0,1.0,3,3,3.0,8.0,3.0,1,3,3,3,0.0,1.0,,3.0,,,,Better off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Somewhat satisfied,No confidence at all,Some confidence,Somewhat good,The United States,,Somewhat important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,More important role,More important role,More important role,Gotten better,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,Victoria,AU-VIC,5
83605,2018,Australia,83606,14650,Victoria (VIC),6/21/18,Male,1,26,4,2,,Liberal-National Party/Country Liberal Party/Liberal,Hindu,Year 12 or equivalent,0.0,0.0,1.0,0.0,,,,8.0,No confidence at all,1,1.0,1.0,1,2,2.0,8.0,3.0,2,3,3,3,0.0,0.0,,3.0,,,,Don't know,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Don't know,Somewhat satisfied,Not too much confidence,Some confidence,Somewhat good,Japan,,Somewhat important,"No, does not respect personal freedoms","No, does not respect personal freedoms",Threat,Threat,,Major threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,More important role,More important role,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Major threat,Don't know,Don't know,,,Victoria,AU-VIC,6
83606,2018,Australia,83607,14651,Victoria (VIC),7/7/18,Male,1,36,5,2,More than (country median),Do not feel close to any party,Atheist,Year 12 or equivalent,1.0,0.0,0.0,0.0,,,,1.0,Not too much confidence,2,1.0,1.0,2,8,8.0,8.0,3.0,3,3,3,3,8.0,1.0,,2.0,,,,Worse off,Somewhat unfavorable,Don't know,Don't know,Don't know,Somewhat satisfied,Some confidence,Some confidence,Somewhat good,The United States,,Somewhat important,Don't know,"Yes, respects personal freedoms",Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,As important as 10 years ago,As important as 10 years ago,Stayed about the same,About the same,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,Victoria,AU-VIC,7
83607,2018,Australia,83608,14652,Victoria (VIC),6/8/18,Male,1,39,3,2,,Do not feel close to any party,Hindu,Year 12 or equivalent,0.0,1.0,0.0,0.0,,,,1.0,Some confidence,3,1.0,1.0,3,3,3.0,8.0,3.0,4,4,3,4,0.0,1.0,,2.0,,,,Worse off,Somewhat favorable,Somewhat favorable,Somewhat favorable,Don't know,Somewhat satisfied,A lot of confidence,A lot of confidence,Somewhat good,China,,Very important,"No, does not respect personal freedoms","Yes, respects personal freedoms",Threat,Threat,,Minor threat,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,Don't know,As important as 10 years ago,As important as 10 years ago,More important role,Stayed about the same,Doing less,Don't know,Not too much,,,,,,,,,,,,,,Minor threat,Don't know,Don't know,,,Victoria,AU-VIC,6
